platform,software,review,country
App Store,Zasta,"DO NOT USE IT A misleading ad on Instagram made me download it. For 2022 I had to pay €60 and got nothing back, for 2021 I got an estimate of €180 with a fee of €50 only for the estimate to drop to €20 after the process was complete, meaning I had to pay €30. DO NOT USE IT",Germany
App Store,Zasta,That's an amazing app. I used it and requested for some tax return. It work very well. I recommend it.,Germany
App Store,Zasta,"They charge more than you take the taxes,this whole thing dont make a sense. I really dont recommend this app at all if anyone is reading this please think more than 2/3 times if you wanna do this !!!",Germany
App Store,Zasta,"An extremely expensive alternative to many options that usually cost only 60 EUR, Zasta might easily charge you 30% off the amount you plan to get (out of 663 EUR return they wanted to charge 200 EUR). If you want to have a bigger refund, choose many other alternatives available (some even for free).",Germany
App Store,Zasta,This app works perfectly and i got my tax return back in 25 days. Recommended app.,Germany
App Store,Zasta,"Too expensive. Also, the offers which were made were rather a robbery than the offers. Pulled my permissions back and erased the account.",Germany
App Store,Zasta,Good apps for tax return for anyone.it help us without time spending.,Germany
App Store,Zasta,"Don't go for it. They won't respond to your emails. I had applied for an offer more than a month back and no response. Deleted my account. There are other services available, chose those.",Germany
App Store,Zasta,"Really good App,fast, accurate and easy to use even if German is not your first language",Germany
App Store,Zasta,It's been 3 months and i still haven't gotten my tax return! They also charged too much. Would not recommend,Germany
App Store,Zasta,"I did my taxes on Zasta App laying in the bed, without any problem. Very easy and clear steps. Amazing service, thank you Zasta team! Truly Super-App :)",Germany
App Store,Zasta,"They have really good advertising on the Internet. For taxes for 2021, they ""fixed"" me -621 euros. I was working all that 2021 year regularly, and I need to pay???!!!! If anyone reads my comment, don't use this application.",Germany
App Store,Zasta,"It is not working properly. And it is too expensive, a normal stoerberater makes it for 50€. Zasta makes it for 250€. I don't think it costs that much!",Germany
App Store,Zasta,"Zasta has been a lifesaver for me. The whole process has been fast, efficient and hassle-free.",Germany
App Store,Zasta,I have given my Data yesterday but still loading by Steuerdaten vom Finanzamt abrufen. Is this normal or just happening with me,Germany
App Store,Zasta,"Everything was good! I give all information, and after some weeks I get taxes back on my bank account",Germany
App Store,Zasta,"Very Good App. I used it the result was very good, got my tax return without struggle.",Germany
App Store,Zasta,"The app is very good and simple to use, and l would recommend that each and everyone try it.Thank you",Germany
App Store,Zasta,smoth and easy,Germany
App Store,Zasta,"I didn't downloaded it, and it appeared on my phone. Uhm!!!! Feeling like a scam.",Germany
App Store,Zasta,I didn't receive my aktoin code,Germany
App Store,Zasta,This app is really good 👍 👌 👏,Germany
App Store,Zasta,It's so true to be true.. Thank you Zasta!!!,Germany
App Store,Zasta,What is action code? Because I don't know,Germany
App Store,Zasta,zasta is the best with great Customer care and Service.Thank you so much Zasta team for the great work .,Germany
App Store,Zasta,Loving the app Easy userInterface No such thing as confusion!,Germany
App Store,Zasta,They charge way too much.... App as self are not and tho,Germany
App Store,Zasta,Should've got back 1300~ only got back 880... So wait i payed 50% of my paycheck for the whole year to get what 10% sum back and minus 30% from the 10% sum... Yeah nah its only the rich that get richer the poor get poorer sad system,Germany
App Store,Zasta,Easy and straight forward!,Germany
App Store,Zasta,Reliable service easy procedure I love ❤️ it ..,Germany
App Store,Zasta,fast and accurate!,Germany
App Store,Zasta,Great app if you like hassle free tax returns.,Germany
App Store,Zasta,Excellent app for tax declaration in Germany,Germany
App Store,Zasta,Zasta made tax return very easy no paperwork just need to give tax id number and sit back and relax.,Germany
App Store,Zasta,The best servise,Germany
App Store,Zasta,Nice and easy to use 👌,Germany
App Store,Zasta,i think Zasta is very good app and it can helf wisely,Germany
App Store,Zasta,"Cool, on time and easy",Germany
App Store,Zasta,The people which check your identity. They will make you too much suffer on video call and they will make fun of you. You will not get anything from here ... this App is too costly..,Germany
App Store,Zasta,there should be contact option with stuerberatung for question,Germany
App Store,Zasta,Very good service🍀,Germany
App Store,Zasta,Do not use. It's a scam.,Germany
App Store,Zasta,Very happy with my experience using zasta!,Germany
App Store,Zasta,"Everything that they say is lias Liars. Very, very poor.",Germany
App Store,Zasta,Very nice 👍 and very fast 😍🙂,Germany
App Store,Zasta,"Thx, send me my money 💰🤑🤑💰 thx 🙏 you can contact me please? I aply 3 months ago and is nothing coming on mi account!? Please take a look..thx",Germany
App Store,Zasta,Is just unbelievable. Zasta makes it easier,Germany
App Store,Zasta,Very good and will be with Zasta.,Germany
App Store,Zasta,Best app to tax refund,Germany
App Store,Zasta,After reading comments I don't want use this app,Germany
App Store,Zasta,The best tax app ever,Germany
App Store,Zasta,Very Very bad experience I had,Germany
App Store,Zasta,"What is it "" AKTIONSCODE"" where should i find it?.",Germany
App Store,Zasta,Perfekt I am happy für your Service,Germany
App Store,Zasta,use this app people,Germany
App Store,Zasta,Don't use it,Germany
App Store,Zasta,Some how good,Germany
App Store,Zasta,So far so good,Germany
App Store,Zasta,thnk u so much,Germany
App Store,Zasta,"Ich habe versucht die Identifizierung mit dieser App zu erledigen, und dann wäre die Steuererklärung bereit. Ging leider nicht , habe versucht zu kontaktieren, die Rückmeldungen waren alle nutzlos und Informationen die ich bereits kenne. Echt null",Germany
App Store,Zasta,Zeit verloren! ST.ID Nicht Gültig!,Germany
App Store,Zasta,Best app,Germany
App Store,Zasta,Good,Germany
App Store,Zasta,super gut 👌,Germany
App Store,Zasta,Einfach und perfekt,Germany
App Store,Zasta,Gut,Germany
App Store,Zasta,"Habe noch nie so einfach und unkompliziert meine Steuererklärung gemacht, einfach Steuernummer angeben, Zasta fragt dann die Daten beim zuständigen Finanzamt ab. Sobald die da sind (hat bei mir ca. 4 Tage gedauert, kann man weitere Angaben machen und Nachweise hochladen. Dann wird die Steuererklärung für einen erstellt und dem Nutzer nochmal zur Durchsicht vorgelegt, inklusive voraussichtlicher Rückzahlung. Sobald man das Okay gibt, reicht Zasta die Steuererklärung für den Nutzer ein.",Germany
App Store,Zasta,"Ich warte über eine Woche auf die Überweisung der Erstattung, nun bis jetzt nichts passiert. Wie ich weiß sollte in 24 std. Was ist den das Problem? Danke im voraus.",Germany
App Store,Zasta,"Lief alles super schnell und einfach, ein paar Fragen beantworten und Unterlagen hochladen und den Rest erledigen die Steuerberater. Sehr zu empfehlen!",Germany
App Store,Zasta,Das habe ich meine Steuererklärung ohne stress mit Zesta gemacht .ich bin sehr zufrieden mit diese App.,Germany
App Store,Zasta,Simple and reliable.. just English translation is still missing,Germany
App Store,Zasta,Sie Lügen und machen ein schlecht Arbeit,Germany
App Store,Zasta,Zasta ist die beste. Danke schön zasta.de,Germany
App Store,Zasta,Sehr gute App! Alles super verständlich,Germany
App Store,Zasta,Super!,Germany
App Store,Zasta,sehr gut,Germany
App Store,Zasta,"Simpler und gut verständlicher Aufbau der App. Mit 50€ pro Steuerjahr allerdings ziemlich teuer (natürlich nur, wenn man das Angebot annimmt).",Germany
App Store,Zasta,Meine erfahrung mit Zasta sehr güt war,Germany
App Store,Zasta,Very good,Germany
App Store,Zasta,Genial,Germany
App Store,Zasta,👍,Germany
App Store,Zasta,"Hier gab es ein Problem bei der Verifizierung, nachdem ich meinen Reisepass und die erforderlichen Dokumente eingereicht hatte. Später wurde der Antrag abgelehnt, weil der Reisepass nicht deutsch ist. Es gibt eine Diskriminierung in Bezug auf diese Anwendung, da die Verifizierung lediglich den Zweck hat, sicherzustellen, dass die Person tatsächlich diejenige ist, für die sie sich ausgibt.",Germany
App Store,Zasta,"Angeblich haben sie noch kein Geld vom Finanzamt erhalten. Dabei habe ich den Beleg vom Finanzamt, dass es schon lange überwiesen wurde. Warte schon ewig auf mein Geld. Lasst die Finger davon",Germany
App Store,Zasta,Die Zasta-App ist großartih. Ich habe meine Steuererklärung gemacht und bin rundum zufrieden. Sicher und vertrauenswürdig.,Germany
App Store,Zasta,Es war wirklich einfach und schnell deshalb bin ich zufrieden aber einbisschen viel Gebühren ;),Germany
App Store,Zasta,Gut war habe mein geld zurück in 36 tagen habe kommen,Germany
App Store,Zasta,Sehr gut app und schnell hilfen mit Steuererklärung.,Germany
App Store,Zasta,einfach nur toll eingerichtet und sehr klar,Germany
App Store,Zasta,🙏🙏👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 top,Germany
App Store,Zasta,Sehr Einfach steuererklärung zu machen,Germany
App Store,Zasta,Snell und unkompliziert,Germany
App Store,Zasta,"Sie sind phänomenal, ich werde immer mit Ihnen zusammenarbeiten",Germany
App Store,Zasta,Klasse Team,Germany
App Store,Zasta,Veryy goood,Germany
App Store,Zasta,IST GUT,Germany
App Store,Zasta,amazing,Germany
App Store,Zasta,Einfach gut une schnell,Germany
App Store,Zasta,Hallo das zasta app ist super gefällt mir sehr ich hab mit der zasta app mich angemeldet wegen Steuererklärung das hat gedauert 3 wochen das alles erledigt war es hat geklappt vielen dank,Germany
App Store,Zasta,Bubaccarr Jallow,Germany
App Store,Zasta,"Schnell und sehr professionel, innerhalb 40 Tage ganzes Prozess mit Steuererklärung bearbeitet. Ich werde nächstes Jahr nochmal mit Zasta das gleiche machen. Sie werden nie bereuhen.",Germany
App Store,Zasta,ich habe 1300 euro im app bekomme aber in Realität hab 67 euro bekommen das hat 104 tage gedauert sehr schlecht App für Steuern,Germany
App Store,Zasta,"Es ist gut, dass Sie Ihre finanziellen Rechte im Handumdrehen von der Steuerbehörde zurückerhalten können und Ihr gesamtes Geld zurückerhalten werden. Im Gegenzug gibt es Vertrauen in dieses Programm in einer Zeit, in der es kein Vertrauen gibt In Leuten.",Germany
App Store,Zasta,"Ich nutze Zasta seit 2 Jahren, hat das Leben einfacher gemacht.",Germany
App Store,Zasta,"Finger weg von der app, kein geld erhalten. Lieber die 10-20 minuten investieren und einen richtigen steuerberater aufsuchen. Zu den kommentar von zasta, es wurde 3 mal dem support geschrieben die aussage ist das noch kein geld eingang war. Die app zeigt angeschloßen an. Wie gesagt FINGER WEG VON ZASTA!",Germany
App Store,Zasta,Great,Germany
App Store,Zasta,Danke Sehr!,Germany
App Store,Zasta,👌,Germany
App Store,Zasta,"Top App um seine Steuererklärung unkompliziert abzuschließen. Transparente und faire kosten sowie eine sehr kompetente Beratung, wenn man kurze Rückfragen hat. Vor allem das Handling ist im Vergleich zu anderen Wettbewerbern sehr einfach. Ich bin rundum zufrieden, was nicht so leicht zu erreichen ist.",Germany
App Store,Zasta,"Ich habe 1 Monat gewartet und immer noch nichts, und hier zeigen sie es, als würde es von Sekunde zu Sekunde völliger Unsinn werden",Germany
App Store,Zasta,Good services,Germany
App Store,Zasta,Good job,Germany
App Store,Zasta,"Sehr einfach zu bedienen, hilfreich",Germany
App Store,Zasta,Dankeschön,Germany
App Store,Zasta,Sehr gut,Germany
App Store,Zasta,Finger weg! 3 Jahre bekommt nur 10 € das is nicht richtig ich bin nicht zufrieden. Ich bin sorgfältig auf mein Datenschutz.,Germany
App Store,Zasta,"Seit 9 monaten vollzeit als maschienen und anlage führer arbeite und 38 km pendle, ist das normal dafür 88€ rückerstattung zu kriegen und 50€ berater kosten zahlen?",Germany
App Store,Zasta,Steuerberater Gebühr 180 Euros. Besser ein Steuerberater online oder selber machen.,Germany
App Store,Zasta,Sehr gute App Schneller Service Kann ich nur weiterempfehlen!,Germany
App Store,Zasta,Es ist das beste und zuverlässigste Programm und es arbeitet sehr schnell,Germany
App Store,Zasta,Perfekt,Germany
App Store,Zasta,"Ich habe nie gedacht, dass eine Steuererklärung so einfach sein kann. Einfach zu bedienende App. Vielen Dank an das Zasta Team!",Germany
App Store,Zasta,Sehr gut app für Steuern-klärung,Germany
App Store,Zasta,Schlecht,Germany
App Store,Zasta,"Einfach super, ich musste nur auf paar Fragen beantworten und dann paar Wochen warten. Hab genau bekommen was mir vorgestellt wurde. Danke",Germany
App Store,Zasta,Zasta ist die beste.,Germany
App Store,Zasta,"Viel zu teuer. Hab bei 1340, 350 euro Gebühren zahlen müssen.. Lieber einfach selbst machen",Germany
